date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:05:43	44348/44348	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2029%20Dec%202023%2001:23:14%20GMT	https://bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/owl-carousel/owl.carousel.min.js?ver=1703812994	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/owl-carousel/owl.carousel.minc57d.js	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:44	4454/4454	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2029%20Dec%202023%2001:23:14%20GMT	https://bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/jquery-circle-progress/jquery.circle-progress.min.js?ver=1703812994	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/jquery-circle-progress/jquery.circle-progress.minc57d.js	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:45	140942/140942	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2029%20Dec%202023%2001:23:14%20GMT	https://bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/swiper/swiper.min.js?ver=1703812994	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/swiper/swiper.minc57d.js	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:46	2235/2235	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2014%20Feb%202024%2001:39:50%20GMT	https://bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/wnumb/wNumb.min.js?ver=1707874790	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/wnumb/wNumb.min1884.js	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:47	27025/27025	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2014%20Feb%202024%2001:39:50%20GMT	https://bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/progress-bar/knob.js?ver=1707874790	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/progress-bar/knob1884.js	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:48	925/925	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2014%20Feb%202024%2001:39:50%20GMT	https://bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/jquery-lettering/jquery.lettering.min.js?ver=1707874790	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/jquery-lettering/jquery.lettering.min1884.js	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:49	6300/6300	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2029%20Dec%202023%2001:23:14%20GMT	https://bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/wow/wow.js?ver=1703812994	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/wow/wowc57d.js	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:49	7761/7761	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2029%20Dec%202023%2001:23:14%20GMT	https://bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/sharer/sharer.min.js?ver=1703812994	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/sharer/sharer.minc57d.js	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:51	840/840	---M-Z	200	added ('OK')	text/javascript	date:Sat,%2003%20Aug%202024%2015:49:22%20GMT	https://bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/chart/custome-chart.js?ver=1722700162	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/chart/custome-chart0b4f.js	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:52	394348/394348	---M-Z	200	added ('OK')	text/javascript	date:Sat,%2003%20Aug%202024%2015:49:22%20GMT	https://bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/chart/chart.js?ver=1722700162	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/chart/chart0b4f.js	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:53	24909/24909	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2029%20Dec%202023%2001:23:14%20GMT	https://bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/timepicker/timePicker.js?ver=1703812994	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/timepicker/timePickerc57d.js	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:53	5699/5699	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2029%20Dec%202023%2001:23:14%20GMT	https://bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/circleType/jquery.circleType.js?ver=1703812994	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/circleType/jquery.circleTypec57d.js	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:54	925/925	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2029%20Dec%202023%2001:23:14%20GMT	https://bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/circleType/jquery.lettering.min.js?ver=1703812994	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/circleType/jquery.lettering.minc57d.js	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:54	25045/25045	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2014%20Feb%202024%2001:39:50%20GMT	https://bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/js/tolak-addon.js?ver=1707874790	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/js/tolak-addon1884.js	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:54	11773/11773	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2014%20Feb%202024%2001:39:50%20GMT	https://bracketweb.com/tolakwp/wp-content/themes/tolak/assets/vendors/simpleParallax/simpleParallax.min.js?ver=5.0.0	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/themes/tolak/assets/vendors/simpleParallax/simpleParallax.minbb93.js	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:55	12783/12783	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2014%20Feb%202024%2001:39:50%20GMT	https://bracketweb.com/tolakwp/wp-content/themes/tolak/assets/vendors/tilt/tilt.jquery.js?ver=5.0.0	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/themes/tolak/assets/vendors/tilt/tilt.jquerybb93.js	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:55	37779/37779	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2029%20Dec%202023%2001:23:14%20GMT	https://bracketweb.com/tolakwp/wp-content/themes/tolak/assets/vendors/isotope/isotope.js?ver=2.1.1	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/themes/tolak/assets/vendors/isotope/isotopee1fc.js	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:55	5520/5520	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2011%20Aug%202023%2023:48:26%20GMT	https://bracketweb.com/tolakwp/wp-includes/js/imagesloaded.min.js?ver=5.0.0	F:/June/CodePSS/bracketweb.com/tolakwp/wp-includes/js/imagesloaded.minbb93.js	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:55	12795/12795	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2014%20Feb%202024%2001:39:50%20GMT	https://bracketweb.com/tolakwp/wp-content/themes/tolak/assets/js/tolak-theme.js?ver=1783582468	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/themes/tolak/assets/js/tolak-themef494.js	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:56	4997/4997	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2007%20Aug%202024%2013:20:23%20GMT	https://bracketweb.com/tolakwp/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.23.4	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/plugins/elementor/assets/js/webpack.runtime.mind5d5.js	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:56	73568/73568	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2007%20Aug%202024%2013:20:23%20GMT	https://bracketweb.com/tolakwp/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.23.4	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/plugins/elementor/assets/js/frontend-modules.mind5d5.js	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:56	12198/12198	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2007%20Aug%202024%2013:20:23%20GMT	https://bracketweb.com/tolakwp/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:56	40249/40249	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2007%20Aug%202024%2013:20:22%20GMT	https://bracketweb.com/tolakwp/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.23.4	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/plugins/elementor/assets/js/frontend.mind5d5.js	(from https://bracketweb.com/tolakwp/onepage-home-two/)
13:05:57	59404/59404	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2025%20Jul%202024%2003:18:20%20GMT	https://bracketweb.com/tolakwp/wp-content/plugins/woo-smart-quick-view/assets/libs/feather/fonts/feather.eot	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/plugins/woo-smart-quick-view/assets/libs/feather/fonts/feather.eot	(from https://bracketweb.com/tolakwp/wp-content/plugins/woo-smart-quick-view/assets/libs/feather/feather.css?ver=7.0)
13:05:57	59240/59240	---M-Z	200	added ('OK')	font/ttf	date:Thu,%2025%20Jul%202024%2003:18:20%20GMT	https://bracketweb.com/tolakwp/wp-content/plugins/woo-smart-quick-view/assets/libs/feather/fonts/feather.ttf	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/plugins/woo-smart-quick-view/assets/libs/feather/fonts/feather.ttf	(from https://bracketweb.com/tolakwp/wp-content/plugins/woo-smart-quick-view/assets/libs/feather/feather.css?ver=7.0)
13:05:58	59316/59316	---M--	200	added ('OK')	font/woff	date:Thu,%2025%20Jul%202024%2003:18:20%20GMT	https://bracketweb.com/tolakwp/wp-content/plugins/woo-smart-quick-view/assets/libs/feather/fonts/feather.woff	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/plugins/woo-smart-quick-view/assets/libs/feather/fonts/feather.woff	(from https://bracketweb.com/tolakwp/wp-content/plugins/woo-smart-quick-view/assets/libs/feather/feather.css?ver=7.0)
13:05:58	209439/209439	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2025%20Jul%202024%2003:18:20%20GMT	https://bracketweb.com/tolakwp/wp-content/plugins/woo-smart-quick-view/assets/libs/feather/fonts/feather.svg	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/plugins/woo-smart-quick-view/assets/libs/feather/fonts/feather.svg	(from https://bracketweb.com/tolakwp/wp-content/plugins/woo-smart-quick-view/assets/libs/feather/feather.css?ver=7.0)
13:05:59	104038/104038	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Jul%202026%2007:35:58%20GMT	https://bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/images/icon/bx_loader.gif	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/images/icon/bx_loader.gif	(from https://bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/bxslider/jquery.bxslider.css?ver=1703812994)
13:06:01	104038/104038	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Jul%202026%2007:36:00%20GMT	https://bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/img/bx-slider/controls.png	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/img/bx-slider/controls.png	(from https://bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/bxslider/jquery.bxslider.css?ver=1703812994)
13:06:02	104038/104038	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Jul%202026%2007:36:01%20GMT	https://bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/owl-carousel/owl.video.play.png	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/owl-carousel/owl.video.play.png	(from https://bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/owl-carousel/owl.carousel.min.css?ver=1703812994)
13:06:03	54748/54748	---M--	200	added ('OK')	font/woff2	date:Fri,%2029%20Dec%202023%2001:23:14%20GMT	https://bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/reey-font/reey-regular-webfont.woff2	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/reey-font/reey-regular-webfont.woff2	(from https://bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/reey-font/stylesheet.css?ver=1703812994)
13:06:05	21216/21216	---M--	200	added ('OK')	font/woff2	date:Fri,%2029%20Dec%202023%2001:23:14%20GMT	https://bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/alagambe-font/alagambe-webfont.woff2	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/alagambe-font/alagambe-webfont.woff2	(from https://bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/alagambe-font/stylesheet.css?ver=1703812994)
13:06:05	64336/64336	---M--	200	added ('OK')	font/woff	date:Fri,%2029%20Dec%202023%2001:23:14%20GMT	https://bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/reey-font/reey-regular-webfont.woff	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/reey-font/reey-regular-webfont.woff	(from https://bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/reey-font/stylesheet.css?ver=1703812994)
13:06:06	25148/25148	---M--	200	added ('OK')	font/woff	date:Fri,%2029%20Dec%202023%2001:23:14%20GMT	https://bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/alagambe-font/alagambe-webfont.woff	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/alagambe-font/alagambe-webfont.woff	(from https://bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/alagambe-font/stylesheet.css?ver=1703812994)
13:06:07	104038/104038	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Jul%202026%2007:36:06%20GMT	https://bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/timepicker/images/ui-icons_444444_256x240.png	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/timepicker/images/ui-icons_444444_256x240.png	(from https://bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/timepicker/timePicker.css?ver=1703812994)
13:06:07	280/280	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Dec%202023%2001:23:14%20GMT	https://bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/jquery-ui/images/ui-bg_highlight-soft_75_cccccc_1x100.png	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/jquery-ui/images/ui-bg_highlight-soft_75_cccccc_1x100.png	(from https://bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/jquery-ui/jquery-ui.css?ver=1703812994)
13:06:07	262/262	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Dec%202023%2001:23:14%20GMT	https://bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/jquery-ui/images/ui-bg_glass_75_e6e6e6_1x400.png	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/jquery-ui/images/ui-bg_glass_75_e6e6e6_1x400.png	(from https://bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/jquery-ui/jquery-ui.css?ver=1703812994)
13:06:08	262/262	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Dec%202023%2001:23:14%20GMT	https://bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/jquery-ui/images/ui-bg_glass_75_dadada_1x400.png	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/jquery-ui/images/ui-bg_glass_75_dadada_1x400.png	(from https://bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/jquery-ui/jquery-ui.css?ver=1703812994)
13:06:08	207/207	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Dec%202023%2001:23:14%20GMT	https://bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/jquery-ui/images/ui-bg_glass_65_ffffff_1x400.png	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/jquery-ui/images/ui-bg_glass_65_ffffff_1x400.png	(from https://bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/jquery-ui/jquery-ui.css?ver=1703812994)
13:06:09	335/335	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Dec%202023%2001:23:14%20GMT	https://bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/jquery-ui/images/ui-bg_glass_55_fbf9ee_1x400.png	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/jquery-ui/images/ui-bg_glass_55_fbf9ee_1x400.png	(from https://bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/jquery-ui/jquery-ui.css?ver=1703812994)
13:06:10	332/332	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Dec%202023%2001:23:14%20GMT	https://bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/jquery-ui/images/ui-bg_glass_95_fef1ec_1x400.png	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/jquery-ui/images/ui-bg_glass_95_fef1ec_1x400.png	(from https://bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/jquery-ui/jquery-ui.css?ver=1703812994)
13:06:11	6922/6922	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Dec%202023%2001:23:14%20GMT	https://bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/jquery-ui/images/ui-icons_222222_256x240.png	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/jquery-ui/images/ui-icons_222222_256x240.png	(from https://bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/jquery-ui/jquery-ui.css?ver=1703812994)
13:06:12	6999/6999	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Dec%202023%2001:23:14%20GMT	https://bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/jquery-ui/images/ui-icons_888888_256x240.png	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/jquery-ui/images/ui-icons_888888_256x240.png	(from https://bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/jquery-ui/jquery-ui.css?ver=1703812994)
13:06:13	6992/6992	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Dec%202023%2001:23:14%20GMT	https://bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/jquery-ui/images/ui-icons_454545_256x240.png	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/jquery-ui/images/ui-icons_454545_256x240.png	(from https://bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/jquery-ui/jquery-ui.css?ver=1703812994)
13:06:14	4549/4549	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Dec%202023%2001:23:14%20GMT	https://bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/jquery-ui/images/ui-icons_2e83ff_256x240.png	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/jquery-ui/images/ui-icons_2e83ff_256x240.png	(from https://bracketweb.com/tolakwp/wp-content/plugins/tolak-addon/assets/vendors/jquery-ui/jquery-ui.css?ver=1703812994)
13:06:15	31120/31120	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2013%20Dec%202023%2006:36:04%20GMT	https://bracketweb.com/tolakwp/wp-content/themes/tolak/assets/vendors/tolak-icons/fonts/icomoon.eot?rye3go	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/themes/tolak/assets/vendors/tolak-icons/fonts/icomoonff33.eot	(from https://bracketweb.com/tolakwp/wp-content/themes/tolak/assets/vendors/tolak-icons/style.css?ver=1.1)
13:06:16	30956/30956	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2013%20Dec%202023%2006:36:04%20GMT	https://bracketweb.com/tolakwp/wp-content/themes/tolak/assets/vendors/tolak-icons/fonts/icomoon.ttf?rye3go	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/themes/tolak/assets/vendors/tolak-icons/fonts/icomoonff33.ttf	(from https://bracketweb.com/tolakwp/wp-content/themes/tolak/assets/vendors/tolak-icons/style.css?ver=1.1)
13:06:16	31032/31032	---M--	200	added ('OK')	font/woff	date:Wed,%2013%20Dec%202023%2006:36:04%20GMT	https://bracketweb.com/tolakwp/wp-content/themes/tolak/assets/vendors/tolak-icons/fonts/icomoon.woff?rye3go	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/themes/tolak/assets/vendors/tolak-icons/fonts/icomoonff33.woff	(from https://bracketweb.com/tolakwp/wp-content/themes/tolak/assets/vendors/tolak-icons/style.css?ver=1.1)
13:06:17	125301/125301	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2013%20Dec%202023%2006:36:04%20GMT	https://bracketweb.com/tolakwp/wp-content/themes/tolak/assets/vendors/tolak-icons/fonts/icomoon.svg?rye3go	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/themes/tolak/assets/vendors/tolak-icons/fonts/icomoonff33.svg	(from https://bracketweb.com/tolakwp/wp-content/themes/tolak/assets/vendors/tolak-icons/style.css?ver=1.1)
13:06:17	26300/26300	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2003%20Aug%202024%2015:49:22%20GMT	https://bracketweb.com/tolakwp/wp-content/themes/tolak/assets/vendors/tolak-icons-two/fonts/tolak-icons-two.eot?nf1uxi	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/themes/tolak/assets/vendors/tolak-icons-two/fonts/tolak-icons-two34c9.eot	(from https://bracketweb.com/tolakwp/wp-content/themes/tolak/assets/vendors/tolak-icons-two/style.css?ver=1.1)
13:06:17	26104/26104	---M-Z	200	added ('OK')	font/ttf	date:Sat,%2003%20Aug%202024%2015:49:22%20GMT	https://bracketweb.com/tolakwp/wp-content/themes/tolak/assets/vendors/tolak-icons-two/fonts/tolak-icons-two.ttf?nf1uxi	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/themes/tolak/assets/vendors/tolak-icons-two/fonts/tolak-icons-two34c9.ttf	(from https://bracketweb.com/tolakwp/wp-content/themes/tolak/assets/vendors/tolak-icons-two/style.css?ver=1.1)
13:06:17	26180/26180	---M--	200	added ('OK')	font/woff	date:Sat,%2003%20Aug%202024%2015:49:22%20GMT	https://bracketweb.com/tolakwp/wp-content/themes/tolak/assets/vendors/tolak-icons-two/fonts/tolak-icons-two.woff?nf1uxi	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/themes/tolak/assets/vendors/tolak-icons-two/fonts/tolak-icons-two34c9.woff	(from https://bracketweb.com/tolakwp/wp-content/themes/tolak/assets/vendors/tolak-icons-two/style.css?ver=1.1)
13:06:19	103398/103398	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2003%20Aug%202024%2015:49:22%20GMT	https://bracketweb.com/tolakwp/wp-content/themes/tolak/assets/vendors/tolak-icons-two/fonts/tolak-icons-two.svg?nf1uxi	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/themes/tolak/assets/vendors/tolak-icons-two/fonts/tolak-icons-two34c9.svg	(from https://bracketweb.com/tolakwp/wp-content/themes/tolak/assets/vendors/tolak-icons-two/style.css?ver=1.1)
13:06:22	104038/104038	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Jul%202026%2007:36:21%20GMT	https://bracketweb.com/tolakwp/wp-content/themes/images/shapes/leaf-1-1.png	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/themes/images/shapes/leaf-1-1.c3.delayed	(from https://bracketweb.com/tolakwp/wp-content/themes/tolak/style.css?ver=1783582468)
13:06:23	104038/104038	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Jul%202026%2007:36:22%20GMT	https://bracketweb.com/tolakwp/wp-content/themes/images/shapes/team-shape-1.png	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/themes/images/shapes/team-shape-1.png	(from https://bracketweb.com/tolakwp/wp-content/themes/tolak/style.css?ver=1783582468)
13:06:24	104038/104038	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Jul%202026%2007:36:23%20GMT	https://bracketweb.com/tolakwp/wp-content/themes/images/shapes/testimonial-bg-quote.png	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/themes/images/shapes/testimonial-bg-quote.png	(from https://bracketweb.com/tolakwp/wp-content/themes/tolak/style.css?ver=1783582468)
13:06:25	104038/104038	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Jul%202026%2007:36:24%20GMT	https://bracketweb.com/tolakwp/wp-content/themes/images/close.png	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/themes/images/close.png	(from https://bracketweb.com/tolakwp/wp-content/themes/tolak/style.css?ver=1783582468)
13:06:25	104038/104038	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Jul%202026%2007:36:25%20GMT	https://bracketweb.com/tolakwp/wp-content/themes/images/backgrounds/page-header-bg-1-1.png	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/themes/images/backgrounds/page-header-bg-1-1.png	(from https://bracketweb.com/tolakwp/wp-content/themes/tolak/style.css?ver=1783582468)
13:06:26	104038/104038	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Jul%202026%2007:36:25%20GMT	https://bracketweb.com/tolakwp/wp-content/themes/images/shapes/page-header-bg-1-2.png	F:/June/CodePSS/bracketweb.com/tolakwp/wp-content/themes/images/shapes/page-header-bg-1-2.png	(from https://bracketweb.com/tolakwp/wp-content/themes/tolak/style.css?ver=1783582468)
